horizon,beta_VRP,t_VRP,beta_deltaVRP,t_deltaVRP,R2,N,controls
1,0.24335920228724103,1.2404001559904467,0.5601211106908862,1.91725379497857,0.03595108720391338,193,"term_spread, default_spread"
3,0.7471880753643,3.331632546913382,0.8551251233955848,1.2264931674494925,0.10042339406413336,193,"term_spread, default_spread"
6,1.0790407055721032,2.6828549947974176,1.4333394444799679,2.5314748476899345,0.15736160306938674,193,"term_spread, default_spread"
