horizon,beta_VRP,t_VRP,beta_deltaVRP,t_deltaVRP,R2,N,controls
1,0.05505910139499197,0.29217296747624444,0.04629588009023529,0.16185693815423471,0.005927687872684273,220,"term_spread, default_spread"
3,0.26132266625057926,0.7592577302529614,0.17965887821235826,0.5800745422858725,0.02838511499875207,218,"term_spread, default_spread"
6,0.23804984887401498,0.7712854894467279,0.17048256426604613,0.3694242354792251,0.03513336003820067,215,"term_spread, default_spread"
