horizon,beta_VRP,t_VRP,beta_deltaVRP,t_deltaVRP,R2,N,controls
1,0.15724990135471384,1.0428825069168275,0.17442340140594348,0.792175899196294,0.009991412707016312,424,"term_spread, default_spread"
3,0.7461944990929995,3.4243902791300105,0.8568925978498804,7.735506918138513,0.06157306417952124,422,"term_spread, default_spread"
6,0.8888681436155952,3.9514350560091716,1.0998132220104577,2.7241700609339508,0.043524084577618805,419,"term_spread, default_spread"
