horizon,beta_VRP,t_VRP,beta_deltaVRP,t_deltaVRP,R2,N,controls
1,0.2697332800393686,1.382036519354838,0.46750841730152737,1.455816220858766,0.03457185499347848,181,"term_spread, default_spread"
3,0.7728670956426867,2.9936180816296374,0.42050559292201806,0.7133903688965244,0.09176608606595871,181,"term_spread, default_spread"
6,1.1134516826984986,2.6285163198670176,0.6048564423181269,0.778462697041019,0.14355654434854925,181,"term_spread, default_spread"
