horizon,beta_VRP,t_VRP,beta_deltaVRP,t_deltaVRP,R2,N,controls
1,0.3005073037930691,1.2066660174967512,0.08937628146779089,0.29571740229685495,0.017488217563731312,204,"term_spread, default_spread"
3,0.5867782180156041,2.8536464946332516,-0.3966940313317383,-0.7404064779748996,0.0814078596295349,204,"term_spread, default_spread"
6,0.8398694342631594,2.0232230630071633,-0.5246451952648794,-0.6752064257722,0.12828771994757515,204,"term_spread, default_spread"
