horizon,beta_VRP,t_VRP,beta_deltaVRP,t_deltaVRP,R2,N,controls
1,0.31971808163004617,1.7268304999566482,0.5587902390280258,3.3350627260727306,0.04952128216644491,181,"term_spread, default_spread"
3,0.9236904640990827,4.848031750197028,1.1955229195094934,2.865267204841206,0.1314944829771869,181,"term_spread, default_spread"
6,1.2881113932184751,3.4894588958046198,1.4428746910949977,3.4800678957991473,0.17098976657099285,181,"term_spread, default_spread"
